fecha_creacion,producto,tipo_trabajo,tipo_cliente,descripcion,servicio_urgente,critico,fuente,Propenso_a_Fallar
7/02/2025,LAV PANDORA 13_9002131_LAV D PANDORA 13 BL,MUCHO RUIDO,No Aplica,"REF: HACEB LAV PANDORA 13 
FC: 4 AÑOS
FALLA: RUIDO AL MOMENTO DE CENTRIFUGAR, GIRA MUY EN SECO 

VALIDACIONES/DESCARTES: OK 
POL MOD-CANCE: OK",False,False,WhatsApp,0
7/02/2025,DISPENSADOR DE AGUA 2.0 L_9001239_DISP. AGUA 2L GAB BL,MTTO PREVENTIVO,Reincidente,"NOTA: LINA BUILES TEL 3135958700 

REFERENCIA: DISPENSADOR DE AGUA GABINETE HACEB
FECHA DE COMPRA: 4 AÑOS APROX
FALLA: MTTO PREVENTIVO
OBSERVACIONES: POLÍTICA DE COBRO, REPUESTOS, CANCELACIÓN Y MODIFICACIÓN",False,False,WhatsApp,0
7/02/2025,LAV IVY 19 KG_9002898_LAV IVY 19 KG D AZ,MUCHO RUIDO,No Aplica,"MARCA:HACEB 
FECHA DE COMPRA:16/1/2025 
REFERENCIA:LAV IVY 19 KG_9002898_LAV IVY 19 KG D AZ
MOTIVO:MUCHO RUIDO Y ESTA SACANDO LA ROPA CON JABON 
ASESORIA
POLITICA DE COBRO
POLITICA DE MODIFICACION Y CANCELACIÓN
POLITICA DE REPUESTOS",False,False,Línea Servicio,0
7/02/2025,COCINETA ELECTRICA_9000681_COCINETA AR ELEC-1,NO PRENDE,No Aplica,"Fecha de compra: 22 ENERO 2025 - ELECTRO LORICA. 
Referencia/Modelo: COCINETA HACEB ELEC 1P
Falla: NO PRENDE. 

Se informa:
MODIFICACIÓN O CANCELACIÓN",False,False,Línea Servicio,0
7/02/2025,HORNO MICROONDAS 1.1_9001264_HORNO AS HM-1.1 P GRILL INOX,HIZO CORTO,Frecuente,"HORNO MICROONDAS 1.1_9001264_HORNO AS HM-1.1 P GRILL INOX

HORNO AS HM-1.1 P GRILL INOX

SERIE: DJ11503722

FALLA: SE EVIDENCIA QUEMADO POSIBLEMENTE CORTO.
EN TALLER MONTEVIDEO.",False,False,Llamadas de Salida,0
7/02/2025,CUBIERTAS CRISTAL GAS_9002295_CUB TANDOORI CRISTAL 60-51 GN,INSTALACIÓN,Frecuente,"Marca: HACEB
Producto: CUBIERTAS CRISTAL GAS_9002295_CUB TANDOORI CRISTAL 60-51 GN
Motivo de llamada: INSTALACIÓN
Asesoría: SE INFORMAN REQUISITOS DE INTALACIÓN
Fecha de compra: 29 ENERO 2025
Políticas: POLÍTICA DE COBRO / CANCELACIÓN Y MODIFICACIÓN",False,False,Línea Servicio,1
7/02/2025,HORNO 60 GAS_9002369_HX TOFU 60 INOX GN,INSTALACIÓN,Frecuente,"Marca: HACEB
Producto: HORNO 60 GAS_9002369_HX TOFU 60 INOX GN
Motivo de llamada: INSTALACIÓN
Asesoría: SE INFORMAN REQUISITOS DE INTALACIÓN
Fecha de compra: 29 ENERO 2025
Políticas: POLÍTICA DE COBRO / CANCELACIÓN Y MODIFICACIÓN",False,False,Línea Servicio,1
7/02/2025,LAV M1305_9001761_LAV M1305 OX,RUIDO,Frecuente,"Marca: HACEB 

Producto: Lavadora

Motivo de llamada: Genera mucho ruido cuando centrifuga

fecha de compra :2020 

Politica: cancelacion y modificacion",False,False,Línea Servicio,1
7/02/2025,HORNO MICROONDAS 0.7_9003163_HORNO MICROONDAS HACEB 07 BL,NO CALIENTA,Frecuente,"Marca: HACEB 

Producto: MICROONDAS

Motivo de llamada: No calienta

fecha de compra :2020 

Politica: cancelacion y modificacion",False,False,Línea Servicio,1
7/02/2025,DISPENSADOR DE AGUA 2.0 L_9001239_DISP. AGUA 2L GAB BL,MTTO PREVENTIVO,Reincidente,"NOTA: LINA BUILES TEL 3135958700 

REFERENCIA: DISPENSADOR DE AGUA GABINETE HACEB
FECHA DE COMPRA: 4 AÑOS APROX
FALLA: MTTO PREVENTIVO
OBSERVACIONES: POLÍTICA DE COBRO, REPUESTOS, CANCELACIÓN Y MODIFICACIÓN",False,False,WhatsApp,0
7/02/2025,NEVERA HIMALAYA 448 L_9002469_N HIMALAYA 448 SE PD INOX R2,NO ENFRÍA,No Aplica,"REFERENCIA: 90223431
FECHA DE COMPRA: 2017
FALLA: no enfría 
SE REALIZA ASESORIA
POLITICAS DE COBRO CANCELACIÓN, REPUESTOS Y MODIFICACIÓN.",False,False,WhatsApp,0
7/02/2025,CUBIERTAS CRISTAL GAS_9000770_CUB ASL CG 60 CRISTAL MF GP,OXIDACIÓN,No Aplica,"OJO FECHA SUGERIDA Y EN EL RANGO DE LA TARDE HASTA LAS 4_x000D_
_x000D_
REF: CUB ACERO HACEB_x000D_
F.C: DIC/24_x000D_
FALLA: LE SALIERON UNAS MANCHAS AL PRODUCTO_x000D_
POLITICA REPUESTOS: NO APLICA_x000D_
POLITICA GARANTIA/COBRO",False,False,Línea Servicio,0
7/02/2025,LAV PANDORA 13_9002130_LAV D PANDORA 13 OX,BOTA AGUA,No Aplica,"SE LE ESTÁ SALIENDO EL AGUA POR DEBAJO. 
FECHA DE COMPRA: JUNIO 2021
POLÍTICAS DE GARANTÍA (IVR)
POLÍTICAS DE CANCELACIÓN Y MODIFICACIÓN. 
***SE HACEN VALIDACIONES***",False,False,Línea Servicio,0
7/02/2025,NEVERA SIN ESCARCHA 240 L_9002966_N 243 SE MI PLOMO,RECOGER,No Aplica,"Descripción de la falla:  La nevera presenta un daño en la bisagra , se rompió.

-CASO EXITO. - POR FAVOR GARANTIZAR QUE EL USUARIO FIRME LA FACTURA 
EN CASO DE NO DAR SOLUCIÓN O NO PRESENTAR FALLA POR FAVOR TOMAR  EVIDENCIAS CON EL FIN DE TENER INFORMACI",False,False,Distribuidor,0
7/02/2025,9002605_CUB TANDOORI INOX HF 60-43 GP EX,NO PRENDE,No Aplica,"SERV AL COBRO
CUB HACEB INOX
FALLA: NO DA CHISPA
FC: 30 AÑOS
DESCARTES OK
PLTICA COBRO Y REP OK
M/C",False,False,WhatsApp,0
7/02/2025,CPG 5.5_9001210_CAL AS CPG-5.5 GN DISP BL,NO CALIENTA,Frecuente,"REFERENCIA: CAL AS CPG-5.5 GN DISP BL MARCA HACEB _x000D_
FECHA DE COMPRA: APROX 5 AÑOS _x000D_
FALLA: DESEA QUE PRIMERO LE REVISEN EL PRODUCTO, Y VÁLIDAR SI NECESITA MANTENIMIENTO PREVENTIVO, O SOLO SERVICIO TÉCNICO, NO CALIENTA EN OCASIONES. _x000D_
*SE LE INDICA VALOR D",False,False,WhatsApp,1
7/02/2025,CUBIERTAS CRISTAL GAS_9000748_CUB APL CG 76 CRISTAL 5P MF GN,NO PRENDE,Frecuente,"REFERENCIA: CUBIERTA CRISTAL 4P MARCA HACEB
FECHA DE COMPRA: APROX 5 AÑOS 
FALLA: 2 DE LOS QUEMADORES, NO ESTÁN PRENDIENDO. 
VALIDACIONES: OK
************************
ACEPTA POLITICAS: OK
POLITICA DE REPUESTOS: OK
MOD/CANC: OK",False,False,WhatsApp,1
7/02/2025,CAMPANA 60_9002146_CAMP KALA 60 3V INOX,NO APAGA,Frecuente,"REFERENCIA: CAMPANA SENCILLA V3 MARCA HACEB
FECHA DE COMPRA: APROX 5 AÑOS 
FALLA:  USUARIO DESEA REVISIÓN DEL ESTADO DEL PRODUCTO, Y VALIDAR SI ES NECESARIO UN MANTENIMIENTO PREVENTIVO. 
VALIDACIONES: OK
************************
ACEPTA POLITICAS: OK
POLIT",False,False,WhatsApp,1
7/02/2025,HORNO 50 GAS_9000985_HORNO AR 50 GAS NE GN,NO PRENDE,Frecuente,"REFERENCIA: HORNO MARCA HACEB
FECHA DE COMPRA: APROX 5 AÑOS 
FALLA: NO PRENDE, DESEA ASESORÍA DEL USO Y ENCENDIDO DEL PRODUCTO. 
VALIDACIONES: OK
************************
ACEPTA POLITICAS: OK
POLITICA DE REPUESTOS: OK
MOD/CANC: OK",False,False,WhatsApp,1
7/02/2025,9002732_BM OTTAWA 382 SE PD NE R2,DESAJUSTE DE PIEZAS Y PARTES,No Aplica,"El caucho está para afuera
fc julio 2024
validaciones ok 
política de garantía m/c",False,False,Línea Servicio,0
7/02/2025,LAV ZOU 20_9002543_LAV ZOÜ 20 KG D OX,NO BOTA EL AGUA,No Aplica,"REF: LAV HACEB
F.C: 1 AÑO
FALLA: NO BOTA EL AGUA, NO SECA 
POLITICA REPUESTOS: NO APLICA
POLITICA GARANTIA/COBRO",False,False,Línea Servicio,0
7/02/2025,LAV D1300_9001758_LAV D1300 OX,NO BOTA EL AGUA,No Aplica,"REFERENCIA:LAV D1300_9001758_LAV D1300 OX
FECHA DE COMPRA: hace 3 años
FALLA: NO BOTA EL AGUA Y BOTA AGUA POR DEBAJO
SE REALIZA ASESORIA
POLITICAS DE COBRO CANCELACIÓN Y MODIFICACIÓN.",False,False,WhatsApp,0
7/02/2025,LAV ZOU 16_9002536_LAV ZOÜ 16 KG D NE,NO EXPRIME,Reincidente,"SERVICIO AL COBRO
REF:LAV ZOU 16 K
FC:16/09/2024
FALLA:NO TIENE FUERZA PARA CENTRIFUGAR LA ROPA SALE MOJADA Y NO LE SALE ERROR
SE DA POLÍTICA DE COBRO, MODIF Y CANCELACION
POLITICA DE GARANTIA Y COBRO",False,False,Línea Servicio,0
7/02/2025,NEVERA SIDE BY SIDE 656L_9001289_NEV HACEB SBS656L BAR SE 2P T,NO FABRICA HIELO,No Aplica,"Marca:HACEB
Referencia: NEV 656
F. de compra: 12 AÑOS 
Falla: TIENE DAÑADA PARA FABRICAR HIELO 
Observaciones:
POLI COBRO 
POLI REPUESTOS 
POLI M/C",False,False,WhatsApp,0
7/02/2025,MESON 1.50_9001945_MESON OVATA 1.50 INOX 4PD EE GN,DESAJUSTE DE PIEZAS Y PARTES,No Aplica,"FECHA DE COMPRA : 5 ENERO 2025 
REFERENCIA/MODELO : MESON OVATA 1.50 INOX 4PD EE GN
FALLA : LLEGO CON UNA MANCHA AMARILLA 
SE INFORMA : POLITICA GARANTIA -CONFIRMACION",False,False,Línea Servicio,0
7/02/2025,9002758_NEV 448 SE PD INOX R2,NO ENFRÍA,Reincidente,"MARCA:HACEB 
FECHA DE COMPRA:13/8/2024
REFERENCIA:9002758_NEV 448 SE PD INOX R2
MOTIVONO ENFRÍA, NO CONGELA  
ASESORIA
POLITICA DE COBRO
POLITICA DE MODIFICACION Y CANCELACIÓN",False,False,Línea Servicio,0
7/02/2025,DISPENSADOR DE AGUA 2.0 L_9001239_DISP. AGUA 2L GAB BL,MTTO PREVENTIVO,Reincidente,"NOTA: LINA BUILES TEL 3135958700 

REFERENCIA: DISPENSADOR DE AGUA GABINETE HACEB
FECHA DE COMPRA: 4 AÑOS APROX
FALLA: MTTO PREVENTIVO
OBSERVACIONES: POLÍTICA DE COBRO, REPUESTOS, CANCELACIÓN Y MODIFICACIÓN",False,False,WhatsApp,0
7/02/2025,9003438_NEV 311 SE DA MI TI INV,NO ENFRÍA,Reincidente,"MARCA:HACEB 
FECHA DE COMPRA:18/10/2024
REFERENCIA:9003438_NEV 311 SE DA MI TI INV
MOTIVONO ENFRÍA, NO CONGELA  
ASESORIA
POLITICA DE COBRO
POLITICA DE MODIFICACION Y CANCELACIÓN",False,False,Línea Servicio,0
7/02/2025,NEVERA HIMALAYA 375 L_9001622_N HIMALAYA 375 SE DA TI,NO ENFRÍA,No Aplica,"POLITICA DE COBRO/GARANTIA_x000D_
PRODUCTO: NEVERA N HIMALAYA 375 SE DA TI CODIGO SAP 9001622_x000D_
FECHA DE COMPRA: 2018_x000D_
FALLA: NO CONGELA-NO ENFRIA _x000D_
POLITICA DE REPUESTOS: SI",False,False,Línea Servicio,0
7/02/2025,ESTUFA GAS_9002398_ESTUFA ROMERO 50-T GP NE,NO PRENDE,No Aplica,"Marca:HACEB
Referencia: ESTUFA ROMERO 50-T GP NE
F. de compra: DICIEM 2024
Falla: EL QUEMADOR GRANDE NO PRENDE EN SU TOTALIDAD 
Observaciones: 
POLI GARANTIA 
POLI M/C

*NO SE PUEDE REALIZAR VALIDACIONES YA QUE SE COMUNICA UNA PERSONA QUE NO TIENE EL PROD",False,False,WhatsApp,0
7/02/2025,DISPENSADOR DE AGUA 2.0 L_9001239_DISP. AGUA 2L GAB BL,MTTO PREVENTIVO,Reincidente,"NOTA: LINA BUILES TEL 3135958700 

REFERENCIA: DISPENSADOR DE AGUA GABINETE HACEB
FECHA DE COMPRA: 4 AÑOS APROX
FALLA: MTTO PREVENTIVO
OBSERVACIONES: POLÍTICA DE COBRO, REPUESTOS, CANCELACIÓN Y MODIFICACIÓN",False,False,WhatsApp,0
7/02/2025,NEVERA SIN ESCARCHA 272 L_9000109_NEV ASF 272L SE 2P DA TI,NO ENFRÍA,No Aplica,"MARCA:  HACEB  
PRODUCTO: NEVERA 9000109
MOTIVO LLAMADA: NO CONGELA, NO ENFRIA
FECHA COMPRA:  6 AÑOS
ASESORIA: OK
POLÍTICAS:  / COBRO/  CANCELACIÓN O MODIFICACIÓN DEL SERVICIO",False,False,Línea Servicio,0
7/02/2025,NEVERA HIMALAYA 404 L_9002094_N HIMALAYA 404 SE DA PD INOX,LLEVAR REPUESTO,Reincidente,"SOLICITA: Juan David Sánchez Collazos 624722.
Por favor llevar tapa 8014739x1 solo cobrar repuesto
Con los datos de esa cita porfa crear servicio adicional
Agendar a disponibilidad",False,False,WhatsApp,0
7/02/2025,9003123_NEV ALC 404 SE DA MI PLOMO R2,DESAJUSTE DE PIEZAS Y PARTES,No Aplica,"Referencia/Modelo:9003123_NEV ALC 404 SE DA MI PLOMO R2
Falla: LOS TORNILLOS NIVELADORES SE REVENTARON, LLEVAR REPUESTOS POR FAVOR.

POLITICAS : OK
ASESORIA : OK",False,False,Línea Servicio,0
7/02/2025,9002692_N HIMALAYA 448 SE TI R2 AZ,NO ENFRÍA,No Aplica,"Marca: haceb 
Producto: NEVERA 9002692
Motivo de Llamada: SE ESTA CONGELANDO LA COMIDA EN EL REFRIGERADOR Y ESTA BOTANDO AGUA 
Asesorías: OK 
Fecha de compra: 23/AGOSTO /2023
POLITICA DE COBRO 
POLITICA GARANTIA
POLITICA CONFIRMACION",False,False,Línea Servicio,0
7/02/2025,LAV ZOU 20_9002543_LAV ZOÜ 20 KG D OX,CONEXIÓN LAVADORA,Reincidente,"Fecha de compra: 6 FEBRERO 2025 - PRODUCTO SE CAMBIO EAD: 505035213 
Referencia/Modelo: LAV ZOÜ 20 KG D OX
Falla: INTALACIÓN

Se informa:
MODIFICACIÓN O CANCELACIÓN",False,False,Línea Servicio,0
7/02/2025,LAV M1605_9001762_LAV M 1605 OX,RUIDO,Frecuente,"FECHA DE COMPRA : 2019 
REFERENCIA/MODELO : LAV M 1605 OX
FALLA : RUIDO FUERTE -INFORMA ES POSIBLE REQUIERA CAMBIO AMORTIGUADORES
SE INFORMA : POLITICA COBRO -REPUESTOS-CONFIRMACION",False,False,Línea Servicio,1
7/02/2025,NEVERA HIMALAYA 375 L_9001622_N HIMALAYA 375 SE DA TI,DESAJUSTE DE PIEZAS Y PARTES,Frecuente,"FECHA DE COMPRA : 2019 
REFERENCIA/MODELO : N HIMALAYA 375 SE DA TI
FALLA : CAMBIO CIERRES MAGNETICOS
SE INFORMA : POLITICA COBRO -REPUESTOS-CONFIRMACION",False,False,Línea Servicio,1
7/02/2025,9003123_NEV ALC 404 SE DA MI PLOMO R2,DESAJUSTE DE PIEZAS Y PARTES,Reincidente,"REF: 9003123_NEV ALC 404 SE DA MI PLOMO R2
FALLA: Cuenta con un defecto en la puerta del refrigerador, el cierre magnético no cierra correctamente, haciendo que la puerta quede abierta 
No hace proceso de enfriamiento ni congelación.
PRE VENTA
MD/CANC",False,False,Línea Servicio,0
7/02/2025,NEVERA SIN ESCARCHA 275 L_9002086_N SIBERIA 275 SE 2P DA ME NE,NO ENFRÍA,No Aplica,"Fecha de compra: 4 O 5 AÑOS. 
Referencia/Modelo: NEVERA 
Falla: NO ENFRÍA, NI CONGELA. 
correo:
Se informa:
MODIFICACIÓN O CANCELACIÓN",False,False,Línea Servicio,0
7/02/2025,DISPENSADOR DE AGUA 2.0 L_9001239_DISP. AGUA 2L GAB BL,MTTO PREVENTIVO,Reincidente,"NOTA: LINA BUILES TEL 3135958700 

REFERENCIA: DISPENSADOR DE AGUA GABINETE HACEB
FECHA DE COMPRA: 4 AÑOS APROX
FALLA: MTTO PREVENTIVO
OBSERVACIONES: POLÍTICA DE COBRO, REPUESTOS, CANCELACIÓN Y MODIFICACIÓN",False,False,WhatsApp,0
7/02/2025,FREIDORA_9003160_FREIDORA AIRE HACEB 4.2L,NO PRENDE,No Aplica,"patricia 
DISTRIBUIDORA 
bogota exito tunal 
Marca: haceb 
Producto: FREIDORA 4.2 LT 
Motivo de Llamada: NO PRENDE 
Asesorías: DISTRIBUIDORA 
Fecha de compra: 25/ DICIEMBRE /2024
POLITICA CONFIRMACION
USUARIO LLEVA EL PRODUCTO A EL DISTRIBUIDOR",False,False,Línea Servicio,0
7/02/2025,NEVERA HIMALAYA 375 L_9001622_N HIMALAYA 375 SE DA TI,MTTO PREVENTIVO,Frecuente,"MARCA: HACEB
PRODUCTO: NEVERA
MOTIVO DE LLAMADA: MANTENIMIENTO, AVECES BOTA ESCARCHA
ASESORÍAS: TRABAJO A REALIZAR  
FECHA DE COMPRA: 2020
POLÍTICAS: GARANTÍA, COBRO",False,False,Línea Servicio,1
7/02/2025,LAV ATLAS_9002134_LAV ATLAS 18 OX,MTTO PREVENTIVO,No Aplica,"Marca:  HACEB
Producto: ATLAS 18 KG 
Motivo: MANTENIMIENTO PREVENTIVO
Fecha de Compra: +5 AÑOS
Políticas: COBRO - REPUESTOS - CONFIR. -CANCE/ MODIF",False,False,Línea Servicio,0
7/02/2025,9002741_NEV 243 SE MI TI R2,NO ENFRÍA,No Aplica,"REFERENCIA: NEVERA 243 L
FALLA: NO ENFRÍA NADA EN EL REFRIGERADOR 
FECHA DE COMPRA: 9 DE ABRIL DE 2024
SE BRINDAN POLITICAS: GARANTÍA Y COBRO/ MODIFICACIÓN Y CANCELACIÓN",True,False,Línea Servicio,0
7/02/2025,CUBIERTAS CRISTAL GAS_9000745_CUB ASL CG 60 CRISTAL MF GN,MTTO PREVENTIVO CUBIERTA CRISTAL,Reincidente,"**SERVICIO  TÉCNICO** 
 
Marca: HACEB
Referencia /Modelo: CUB/METALICA 
Falla: NO SIRVE UNA PERILLA                             
Fecha compra: + 5 AÑOS

Se informa:

SE INFORMA POLÍTICAS DE /COBRO  (IVR)
SE INFORMA POLÍTICA DE CONF/MOD/CANCELACIÓN DE CITA",False,False,Línea Servicio,0
7/02/2025,DISPENSADOR DE AGUA 2.0 L_9001239_DISP. AGUA 2L GAB BL,MTTO PREVENTIVO,Reincidente,"NOTA: LINA BUILES TEL 3135958700 

REFERENCIA: DISPENSADOR DE AGUA GABINETE HACEB
FECHA DE COMPRA: 4 AÑOS APROX
FALLA: MTTO PREVENTIVO
OBSERVACIONES: POLÍTICA DE COBRO, REPUESTOS, CANCELACIÓN Y MODIFICACIÓN",False,False,WhatsApp,0
7/02/2025,ESTUFA GAS_9002115_ESTUFA OREGANO 76-VF GN INOX,DESAJUSTE DE PIEZAS Y PARTES,No Aplica,"REFERENCIA: ESTUFA OREGANO 76-VF GN INOX
CÓDIGO SAP:
FECHA DE COMPRA: 11/07/2024
FALLA: DICE QUE LA PUERTA DEL HORNO ESTÁ DESAJUSTADA, AL MOMENTO DE ABRIR SUENA MUY FEO COMO SI SE QUIERA SALIR. SE EVIDENCIA LO QUE NOS INDICA, EN UN VIDEO COMPARTIRDO POR E",False,False,WhatsApp,0
7/02/2025,CPG 10_9002016_C P CORAL 10 LT GN TF DISP MOD BL,REPOSICIÓN CON INSTALACIÓN,Frecuente,"SA-628254 YA SE LE REALIZO LA ASESORIA ENVIAR LINK DE PAGO _x000D_
_x000D_
Se brinda asesoría de cal coral 10lt tf modulante código 9002016 valor plan renueva usuario indica que lo va a hablar con el dueño del apto yavque deben modificar el sitio para poder sacar el ",False,False,WhatsApp,0
7/02/2025,LAV AWÜA 13 KG_9002533_LAV AWÜA 13 KG D NE,NO LAVA,Reincidente,"Falla: el producto no termina el ciclo de lavado, se bloquea, le sale función no compatible, bota el agua mientras llena la tina 

Nota: al cliente se le realizaron las validaciones y verificaciones pertinentes. 
Y se le claro todas las políticas de garan",False,False,Línea Servicio,0
7/02/2025,NEVERA CONVENCIONAL 250 L_9002923_NEV 250 CE TI R2,NO ENFRÍA,No Aplica,"MARCA HACEB 
PRODUCTO nev 220 
FALLA congela mucho  
FC  12/12/2024
ASESORIA OK 
POLITICA OK",False,False,Línea Servicio,0
7/02/2025,CPG 7_9002077_CAL CPG-7TN GN DISP BL,NO CALIENTA,No Aplica,"PTO:  CAL CPG 7 LT NB 41 GN
F.C. NOV 2023
FALLA: NO CALIENTA

OK ASEGURA YA REALIZÓ VALIDACIONES DE DESCARTE
SE BRINDA GUION DE CANCELACIÓN",False,False,Línea Servicio,0
7/02/2025,COCINETA ELECTRICA_9000684_COCINETA AR ELEC-2,NO PRENDE,Reincidente,"COCINETA ELECTRICA_9000684_COCINETA AR ELEC-2

COCINETA AR ELEC-2

SERIE: E242594086

FALLA: NO PRENDE
EN TALLER MONTEVIDEO.",False,False,Llamadas de Salida,0
7/02/2025,LAV PANDORA 13_9002130_LAV D PANDORA 13 OX,NO EXPRIME,No Aplica,"REF:LAV D PANDORA 13 OX
SAP:9002130
FC:31/08/2020
FALLA: NO centrifugA, Da codigo e9 y f0
VALIDACIONES: OK",False,False,WhatsApp,0
7/02/2025,LAV ZOU 16_9002536_LAV ZOÜ 16 KG D NE,RUIDO,No Aplica,"SERV AL COBRO
LAV HACEB 16 KG
FALLA: PRESENTA RUIDO FUERTE, CAMBIARON TRANSMISION HACE UNOS MESES POR TERCEROS
DESCARTES OK
FC: 2016
PLTICA COBRO Y REP OK
M/C",False,False,WhatsApp,0
7/02/2025,ESTUFA 50 GAS_9002397_ESTUFA ROMERO 50-T GN NE,RUIDO,Reincidente,"USUARIO MOLESTO POR LAS FALLAS QUE PRESENTA

REF: ESTUFA CON HORNO HACEB 
F.C: 1 AÑO
FALLA: CUANDO SE APAGA EN DOS FOGONES PRESENTA UN RUIDO  
POLITICA REPUESTOS: NO APLICA
POLITICA GARANTIA/COBRO",False,False,Línea Servicio,0
7/02/2025,NEVERA SIN ESCARCHA 230 L_9002088_N SIBERIA 230 SE 2P DA MI TI,NO ENFRÍA,Reincidente,"**SERVICIO TÉCNICO**

Referencia/Modelo: N 220L SE 2P DA TI
Falla: NO ENFRIA CONGELA LOS ALIMENTOS DEL REFRIGERADOR
Fecha compra:4 AÑOS

Se informa:
SE INFORMA POLÍTICAS DE GARANTIA ST ANTERIOR/COBRO (IVR)
SE INFORMA POLÍTICA DE CONF/MOD/CANCELACIÓN DE CI",False,False,Línea Servicio,0
7/02/2025,ESTUFA GAS_9002113_ESTUFA OREGANO 76-V GN INOX NE,POCA LLAMA,Reincidente,"REF: EstPiso HCB 77Cm6PGN VINNE""GBM 
SAP:no indica
FC: 2024/08/23
FALLA: La llama es muy mínima y si enciendo un fogón prácticamente se apaga el otro
VALIDACIONES: OK",False,False,WhatsApp,0
7/02/2025,LAVADORA AP 620_9001134_LAV SEC AP 620 PL,NO LAVA,No Aplica,"REFERENCIA: LAV SEC AP 620 PL
CÓDIGO SAP:
FECHA DE COMPRA: 4 AÑOS
FALLA: LE REGISTRA UN ERROR E3, SE DICE EN LA INTRENE, QUE SE DEBE PROGRAMAR VISITA DE UNA. 
POLÍTICA DE REPUESTOS/COBRO:
MOD/CANC: OK",False,False,WhatsApp,0
7/02/2025,FREIDORA_9003160_FREIDORA AIRE HACEB 4.2L,INTERVENCIÓN TALLER CALEFACCIÓN,Reincidente,"freidora de aire haceb 4.2L código 9003160 no prende, revisión en el taller
SOLICITA Sergio Bustamante",False,False,WhatsApp,0
7/02/2025,LAV ZOU 16_9002536_LAV ZOÜ 16 KG D NE,MTTO PREVENTIVO,No Aplica,"MARCA: HACEB
PRODUCTO: LAVADORA 
MOTIVO DE LLAMADA: MANTENIMIENTO
ASESORÍAS: TRABAJO A REALIZAR   
FECHA DE COMPRA: 2021
POLÍTICAS: GARANTÍA, COBRO",False,False,Línea Servicio,0
7/02/2025,CUBIERTAS CRISTAL GAS_9000769_CUB ASL CG 60-43 CRISTAL ML GP,LLEVAR REPUESTO,No Aplica,"Fecha de compra: 5 O 5 AÑOS Y MEDIO 
Referencia/Modelo: CUBIERTA EMPOTRADA CRISTIAN, 
Falla: SOLO PARA CAMBIO, CUPULA., 
correo:
Se informa:
MODIFICACIÓN O CANCELACIÓN",False,False,Línea Servicio,0
7/02/2025,LAV MIZÜ 18 KG_9002784_LAV MIZÜ 18 KG D NE,RUIDO,Reincidente,"REF: LAV HACEB
F.C: AGOSTO/24
FALLA: RUIDO CUANDO LAVA 
POLITICA REPUESTOS: NO APLICA
POLITICA GARANTIA/COBRO",False,False,Línea Servicio,0
7/02/2025,CAMPANA 60_9002651_CAMP TOFU 60 V3 INOX,LLEVAR REPUESTO,Reincidente,"Reclamación 00203598 

Se debe realizar cambio de pieza que quedo afectada en el servicio anterior (adjunto evidencia del daño)

SERVICIO EN CONOCIMIENTO DE JAVIER RAIRAN

CAMPANA 60_9002651_CAMP TOFU 60 V3 INOX",False,False,Línea Servicio,0
7/02/2025,CUBIERTAS CRISTAL GAS_9000744_CUB ASL CG 60 CRISTAL ML GN,CONVERSION DE PRODUCTO,Reincidente,"FALLA: CONVERSION GN A GP 
REFERANCIA: CUB CRISTAL 
FECHA DE COMPRA: PRVENTA
SE INFORMA: DISTRIBUIDOR",False,False,Línea Servicio,0
7/02/2025,CAMPANA 60_9002650_CAMP TOFU 60 V3 NE,MTTO PREVENTIVO,Frecuente,"Producto: Campana empotrada_x000D_
Motivo de visita: Mantenimiento_x000D_
Asesorías: Se informa lo que se hará en el mantenimiento._x000D_
Fecha de compra: 8 años_x000D_
Políticas: Cobro, repuestos, política de cancelación o modificación.",False,False,Línea Servicio,1
7/02/2025,CUBIERTAS GAS_9002051_CUB SESAMO 60 INOX HF GN,MTTO PREVENTIVO,Frecuente,"Producto: Cubierta Inox_x000D_
Motivo de visita: Mantenimiento/El encendedor eléctrico no se apaga. _x000D_
Asesorías: Se informa lo que se hará en el mantenimiento._x000D_
Fecha de compra: 8 años_x000D_
Políticas: Cobro, repuestos, política de cancelación o modificación.",False,False,Línea Servicio,1
7/02/2025,9002751_NEV 311 SE MI NE R2,SE DESCONGELA,Reincidente,"Marca: HACEB
Producto: 9002751_NEV 311 SE MI NE R2

Motivo de llamada: SE DESCONGELA NUEVAMENTE Y YA LE HABIAN HECHO 2 SERVICIOS TECNICOS Y SIGUE CON LA FALLA, CLIENTE DESEA CAMBIO DE PRODUCTO

Se realiza desbloqueo de hielo a nev 311 ya que se encontró b",False,False,Línea Servicio,0
7/02/2025,NEVERA SIN ESCARCHA 311 L_9003047_N 311 SE ME PLOMO,NO ENFRÍA,No Aplica,"NO ESTÁ ENFRIANDO COMO DEBE EL REFRIGEREADOR, TIENE PARTE DEL CIERRE MAGNÉTIC LEVANTADO Y LOS DE LA TRASNPORTADORA DIJERON QUE ESO ERA NORMAL YA QUE CON LOS DÍAS SE UBICABA CORRECTAMENTE PERO YA HAN PASADO 15 DÍAS Y SIGUE IGUAL. 
POLÍTICAS DE GARANTÍA (IV",False,False,Línea Servicio,0
